b'F', time+P2EB1:R2, state, temperature, alt, ram_diff, bno_x, bno_y, bno_z, high_x, high_y, high_z, gyro_x, gyro_y, gyro_z, , , ,
b'F',1770873,2,4.5,2689.27417,1096406.125,-0.68,-0.07,-0.01,0.017531062,-0.157779559,0.140248492,-73,7,-3.875,2.3,1,3.1,3.6
b'F',1770907,2,4.5,2689.623291,1096406.125,-0.72,-0.09,0.03,-0.192841679,0.070124246,0.596056104,-72.8125,7.125,-3.5625,2.3,1,3.1,3.6
b'F',1770950,2,4.5,2689.882568,1096406.125,-0.7,-0.09,0,-0.105186373,0.140248492,0.333090156,-72.5,7.375,-3.4375,2.5,1.3,3.1,3.6
b'F',1770987,2,4.5,2690.236572,1090964.125,-0.7,-0.17,0.01,-0.175310612,0.105186373,0.122717433,-72.5625,7.6875,-3.125,2.3,1,3.1,3.6
b'F',1771018,2,4.5,2690.496094,1090964.125,-0.7,-0.15,0.01,-0.525931835,0.017531062,0.490869731,-72.4375,7.9375,-2.9375,2.3,1,3.1,3.6
b'F',1771055,2,4.5,2690.760254,1090964.125,-0.7,-0.17,0.01,-0.403214425,0.210372746,0.315559119,-72.25,8.0625,-2.8125,2.5,1.3,3.1,3.6
b'F',1771090,2,4.5,2691.024414,1086449.125,-0.72,-0.15,0,-0.560993969,0.087655306,0.105186373,-72.1875,8.3125,-2.4375,2.3,1,3.1,3.6
b'F',1771124,2,4.5,2691.198975,1086449.125,-0.68,-0.13,-0.03,-0.596056104,0,0.175310612,-71.875,8.5,-2.1875,2.3,1,3.1,3.6
b'F',1771167,2,4.5,2691.458496,1080685.125,-0.72,-0.17,0,-0.631118238,0.052593186,0.473338664,-71.75,8.5,-1.9375,2.3,1,3.1,3.6
b'F',1771201,2,4.5,2691.722656,1080685.125,-0.7,-0.13,0,-0.508400798,0.140248492,0.701242447,-71.4375,8.75,-1.6875,2.5,1.3,3.1,3.6
b'F',1771236,2,4.5,2691.986816,1080685.125,-0.7,-0.13,0,-0.368152291,-0.070124246,0.718773544,-71.5,8.9375,-1.375,2.3,1,3.1,3.6
b'F',1771279,2,4.5,2692.246338,1076072.125,-0.7,-0.11,0.03,-0.245434865,-0.122717433,0.333090156,-71.1875,9.25,-1,2.3,1,3.1,3.6
b'F',1771314,2,4.5,2692.425781,1076072.125,-0.67,-0.11,0.01,-0.333090156,-0.052593186,0.227903798,-71.0625,9.375,-0.75,2.5,1.3,3.1,3.6
b'F',1771349,2,4.5,2692.685303,1072583.125,-0.7,-0.17,0,-0.333090156,0.105186373,0.245434865,-71,9.25,-0.3125,2.3,1,3.1,3.6
b'F',1771391,2,4.5,2692.859863,1072583.125,-0.72,-0.19,0.01,-0.105186373,0.280496985,0.490869731,-70.8125,9.4375,0,2.3,1,3.1,3.6
b'F',1771422,2,4.5,2693.034424,1072583.125,-0.7,-0.13,0.01,-0.508400798,0.438276529,0.543462932,-70.625,9.5,0.375,2.3,1,3.1,3.6
b'F',1771463,2,4.5,2693.208984,1068947.125,-0.68,-0.17,0.01,-0.298028052,0.192841679,0.648649275,-70.5625,9.625,0.875,2.5,1.3,3.1,3.6
b'F',1771495,2,4.5,2693.388184,1068947.125,-0.7,-0.17,0.03,-0.245434865,0.157779559,0.543462932,-70.3125,9.875,1.125,2.3,1,3.1,3.6
b'F',1771526,2,4.5,2693.529785,1068947.125,-0.72,-0.17,0.03,-0.298028052,0.157779559,0.771366715,-70.3125,9.8125,1.4375,2.3,1,3.1,3.6
b'F',1771568,2,4.5,2693.619385,1065568.125,-0.7,-0.15,0.01,-0.403214425,0.157779559,0.68371141,-70.125,9.6875,1.875,2.5,1.3,3.1,3.6
b'F',1771598,2,4.5,2693.708984,1065568.125,-0.7,-0.21,0.05,-0.771366715,0.210372746,0.508400798,-70.0625,9.875,2.0625,2.3,1,3.1,3.6
b'F',1771627,2,4.5,2693.793945,1065568.125,-0.74,-0.19,0.03,-0.613587141,0,0.613587141,-69.9375,9.9375,2.3125,2.3,1,3.1,3.6
b'F',1771666,2,4.5,2693.883545,1062975.125,-0.68,-0.21,0.01,-0.631118238,0.420745492,0.596056104,-69.75,9.8125,2.8125,2.3,1,3.1,3.6
b'F',1771695,2,4.5,2693.911865,1062975.125,-0.7,-0.19,0.05,-0.192841679,0.122717433,0.525931835,-69.5,9.875,3.125,2.5,1.3,3.1,3.6
b'F',1771729,2,4.5,2693.996826,1062975.125,-0.72,-0.21,0.03,-0.070124246,0.087655306,0.525931835,-69.3125,9.8125,3.4375,2.3,1,3.1,3.6
b'F',1771771,2,4.5,2673.416748,1060838.125,-16.83,1.54,4.72,33.71223068,8.888248444,40.54934692,-77.75,31.0625,9.3125,2.3,0.9,3.1,3.6
b'F',1771806,2,4.5,2673.765869,1060838.125,-0.49,-3.83,3.52,18.8283596,0.964208364,45.7210083,-74.125,22.6875,-6.3125,2.3,1,3.1,3.6
b'S',32,55,40.14839172,78,106,54,3.987579346,87,67.9,128.46,1.48,4.52,b'RMC',88.16918945,1771802,33,,
b'F',1771841,2,4.5,2677.526123,1217699.125,2.08,4.87,-0.28,10.6764164,0.946677327,10.41345024,-66.8125,9.6875,-0.8125,2.5,1.3,3.1,3.6
b'F',1771884,2,4.5,2680.498535,1217699.125,-0.22,-2.86,-0.67,5.767719269,0.981739461,0.385683358,-63.375,9.75,1.375,2.3,1,3.1,3.6
b'S',32,55,40.14839172,78,106,54,3.987579346,87,67.9,128.46,1.48,4.52,b'VTG',88.16918945,1771802,110,,
b'F',1771915,2,4.5,2682.683105,1217699.125,-1.17,0.34,-0.44,3.050404787,1.928416729,0.718773544,-70.8125,9.5625,2.5625,2.3,1,3.1,3.6
b'F',1771952,2,4.5,2684.34375,2314621,-1.91,-1.12,1,-0.403214425,0.92914629,-1.244705319,-75.625,10.625,2.1875,2.5,1.3,3.1,3.6
b'F',1771995,2,4.5,2685.829834,2314621,-1.63,0.24,-1.87,-0.052593186,0.964208364,2.997811556,-55.9375,8.8125,1.875,2.3,1,3.1,3.6
b'F',1772029,2,4.5,2687.141602,1274637.125,-1.12,0.07,-0.34,0.087655306,-2.314100027,3.769178152,-47.5,9.4375,3.375,2.3,1,3.1,3.6
b'F',1772064,2,4.5,2688.104004,1274637.125,-1.58,-1.65,-1.29,-1.945947886,-0.648649275,-0.245434865,-34.8125,7.1875,3.375,2.3,1,3.1,3.6
b'F',1772108,2,4.5,2689.39209,1274637.125,-1.23,-0.17,-0.32,-0.666180313,-0.070124246,0.771366715,-12.25,5.9375,4.25,2.5,1.3,3.1,3.6
b'F',1772142,2,4.5,2689.826172,495187.125,-1.63,-0.51,-0.78,-0.298028052,0.946677327,2.892625093,4.125,5.5,4.3125,2.3,1,3.1,3.6
b'F',1772186,2,4.49,2690.151611,495187.125,-2.31,1.23,0.94,0.666180313,-2.822500944,4.2249856,6.9375,6.3125,3.5,2.3,1,3.1,3.6
b'F',1772221,2,4.49,2689.797852,426640.125,-1.74,-0.51,0.92,-1.17458117,-2.822500944,2.489410639,1.6875,5.625,1.6875,2.5,1.3,3.1,3.6
b'F',1772256,2,4.49,2689.887451,426640.125,-2.12,-2.14,-0.22,-1.192112207,-1.682981968,1.069394708,-8.3125,5.75,2.5,2.3,1,3.1,3.6
b'F',1772296,2,4.49,2689.44873,426640.125,-2.71,1.17,1.5,-2.016072035,-1.227174282,-0.350621223,-11.5,6.3125,3.4375,2.3,1,3.1,3.6
b'F',1772329,2,4.49,2689.24585,475276.125,-2.59,-0.09,0.19,-1.384953856,-2.34916234,1.455078125,-3.75,6.6875,2.5,2.3,1,3.1,3.6
b'F',1772362,2,4.49,2688.896729,475276.125,-3.28,-2.45,-0.34,-2.629659176,0.350621223,-0.841490984,-26.9375,8.3125,1.9375,2.5,1.3,3.1,3.6
b'F',1772401,2,4.49,2688.198242,475276.125,-2.78,-3.48,2.94,-1.85829258,0.92914629,-2.664721251,-48.5,8.0625,3.375,2.3,1,3.1,3.6
b'S',32,55,40.14839172,78,106,54,3.987579346,87,67.9,128.46,1.48,4.52,b'GLL',88.16918945,1772400,30,,
b'F',1772431,3,4.47,2687.816162,692384.125,-6.45,1.42,-2.41,-3.83930254,1.455078125,-1.034332633,-48.6875,7.25,3.625,2.3,1,3.1,3.6
b'F',1773665,3,4.43,2706.244629,-33369.875,26.44,-0.47,6.33,25.78819084,2.314100027,0.543462932,154.8125,320.3125,34.5625,1.3,1.3,3.1,3.6
b'F',1773703,3,4.45,2703.031738,-33369.875,23.44,1.19,8.27,21.24764633,2.769907713,5.206725121,163.1875,304.625,11.625,1,1.1,3.1,3.6
b'F',1773736,3,4.43,2700.98877,-33369.875,33.96,3.3,12.77,26.43684006,3.225715399,12.65742683,188.4375,274,-11.3125,1,1.1,3.1,3.6
b'F',1773770,3,4.43,2699.672607,-56753.875,24.09,4.22,20.49,25.7706604,4.610669136,15.47992706,207.5625,226.5625,-24.1875,1.3,1.3,3.1,3.6
b'F',1773812,3,4.43,2698.799805,-56753.875,13.25,4.08,9.95,13.56904125,3.734116077,11.34259701,251.5,171,-50.625,1,1.1,3.1,3.6
b'F',1773850,3,4.43,2698.011719,-56753.875,16.83,13.38,18.33,14.11250496,7.345514774,14.53324986,211.5,128.75,-51.8125,1,1.1,3.1,3.6
b'F',1773880,3,4.43,2697.049316,-93605.875,13.29,14.57,23.08,14.28781509,11.72828007,22.4397583,118.5,44.5625,-15.1875,1,1,3.1,3.6
b'F',1773923,3,4.43,2696.171875,-93605.875,5.48,6.86,6.14,9.852457047,10.15048504,16.07598305,36.1875,1.875,12.3125,1.3,1.3,3.1,3.6
b'F',1773955,3,4.43,2695.55835,-92444.875,6.97,6.18,10.83,7.468232155,5.732656956,10.3959198,-24,-16.125,30.1875,1,1,3.1,3.6
b'F',1773998,3,4.43,2694.945068,-92444.875,13.17,7.67,13.14,10.658885,7.67860508,11.57050037,-91.9375,-50,52.5625,1,1,3.1,3.6
b'F',1774031,3,4.43,2694.506348,-92444.875,15.22,7.18,13.45,11.83346653,6.74945879,11.69321823,-157.4375,-81.6875,69.3125,1.3,1.3,3.1,3.6
b'F',1774064,3,4.43,2694.157227,-75363.875,11.41,1.91,8.39,10.79913425,3.979551077,9.607021332,-182.1875,-118.875,75.5625,1,1,3.1,3.6
b'F',1774106,3,4.43,2693.020264,-75363.875,10.46,-0.94,4.57,9.186276436,1.560264468,7.327983856,-159,-142,65.5625,1,1.1,3.1,3.6
b'F',1774142,3,4.43,2691.529297,-62213.875,22.33,-2.12,8.85,15.95326614,-0.701242447,7.853915691,-135,-161.0625,54.1875,1,1.1,3.1,3.6
b'F',1774178,3,4.43,2689.778809,-62213.875,26.21,-5.53,9.59,21.65086174,-3.208184242,8.958372116,-92.25,-195.25,34,1.3,1.3,3.1,3.6
b'F',1774221,3,4.43,2687.858643,-62213.875,13.06,-1.7,-0.85,15.56758308,-1.928416729,2.980280399,-55.5625,-218.875,15,1.2,1.3,3.1,3.6
b'F',1774255,3,4.43,2686.60376,-50316.875,9.55,-2.55,-0.82,11.93865299,-2.156320572,1.297298551,-50.25,-215.6875,4.25,1.2,1.3,3.1,3.6
b'F',1774289,3,4.43,2685.641113,-50316.875,12.91,-2.55,-2.92,10.71147823,-2.226444721,-0.473338664,-45.25,-212.5625,-3.125,1.3,1.3,3.1,3.6
b'F',1774331,3,4.43,2684.853271,-51744.875,19.23,-5.11,-16.62,14.49818802,-3.032873631,-5.609939575,-37.4375,-195.1875,-10.625,1.2,1.3,3.1,3.6
b'F',1774363,3,4.43,2684.23999,-51744.875,18.93,-1.1,-15.14,16.54932213,-2.331631184,-13.60410404,-18.4375,-159.4375,-20.4375,1.2,1.3,3.1,3.6
b'F',1774397,3,4.43,2683.805908,-51744.875,7.11,0.28,-5.69,13.97225571,-1.647919774,-10.95691299,-26.375,-105.1875,-26.875,1.2,1.3,3.1,3.6
b'F',1774436,3,4.43,2682.928467,-58596.875,4.72,0.96,-5.55,6.889707088,-1.998540998,-4.821042061,-13.125,-100.4375,-25.625,1.3,1.3,3.1,3.6
b'F',1774467,3,4.43,2682.494385,-58596.875,8.53,-1.87,-9.3,6.74945879,-2.068665266,-6.486492634,-23.625,-89.9375,-27.75,1.2,1.3,3.1,3.6
b'F',1774507,3,4.43,2681.880859,-58596.875,12.47,-3.77,-13.97,9.834925652,-1.560264468,-10.08036041,-48.75,-56.5625,-33.875,1.2,1.3,3.1,3.6
b'F',1774536,3,4.43,2681.531738,-61879.875,13.53,-5.06,-14.23,11.29000378,-2.156320572,-11.41272068,-89.25,-23.875,-42.0625,1.3,1.3,3.1,3.6
b'F',1774565,3,4.43,2681.182617,-61879.875,8.04,-3.69,-10.91,9.957642555,-0.368152291,-9.256400108,-102.4375,1.375,-46.9375,1.3,1.3,3.1,3.6
b'F',1774602,3,4.43,2680.658936,-61879.875,3.77,-0.65,-6.1,5.732656956,-0.736304581,-4.610669136,-105.625,28.5625,-47.5625,1.2,1.3,3.1,3.6
b'F',1774631,3,4.43,2680.191895,-60561.875,4.7,-0.47,-4.74,5.154131889,-0.596056104,-4.558075905,-94.125,36.875,-45.5,1.2,1.3,3.1,3.6
b'F',1774660,3,4.43,2679.842773,-60561.875,11.12,1.02,-9.02,9.519366264,1.297298551,-9.063558578,-73.75,49.875,-41.9375,1.3,1.3,3.1,3.6
b'F',1774699,3,4.43,2679.144531,-60561.875,14.8,5.15,-14.92,12.16655636,3.208184242,-12.16655636,-52.75,91.6875,-26.75,1.3,1.3,3.1,3.6
b'F',1774729,3,4.43,2678.266846,-55211.875,14.5,5.19,-11.9,11.74581146,3.909426689,-10.74654102,-23.5,131.25,-8.125,1.2,1.3,3.1,3.6
b'F',1774762,3,4.43,2677.394043,-55211.875,5.61,0.94,-3.15,8.835655212,2.980280399,-7.538356304,-18,156.5625,6.4375,1.2,1.3,3.1,3.6
b'F',1774803,3,4.43,2676.431641,-55211.875,5.97,2.39,-3.79,5.680063725,1.279767513,-3.260777473,-14.8125,154.875,12.875,1.3,1.3,3.1,3.6
b'F',1774868,3,4.43,2675.035156,-53444.875,11.33,2.03,-0.68,8.239599228,1.332360625,-1.700513005,-19.4375,155.9375,27.375,1.2,1.3,3.1,3.6
b'F',1774905,3,4.43,2674.511475,-53444.875,15.27,-0.07,2.55,12.21914959,0.385683358,2.384224415,-16.0625,145.8125,31.4375,1.2,1.3,3.1,3.6
b'F',1774945,3,4.43,2673.638672,-49559.875,16.61,-2.14,2.99,13.07817173,-1.349891782,3.96201992,-5.4375,131,30.5625,1.2,1.3,3.1,3.6
b'F',1774982,3,4.43,2673.11499,-49559.875,5.82,-0.68,0.91,10.22060871,-1.297298551,3.83930254,5.9375,115.4375,27,1.3,1.3,3.1,3.6
b'F',1775017,3,4.43,2672.676025,-45789.875,5.52,-1.4,1.12,6.328713417,-1.507671237,2.296569109,10.875,110.4375,25.25,1.2,1.3,3.1,3.6
b'F',1775063,3,4.43,2671.977783,-45789.875,11.14,-3.11,3.15,6.346244335,-2.314100027,2.436817646,21.5,103,16.875,1.2,1.3,3.1,3.6
b'F',1775098,3,4.43,2671.543701,-45789.875,11.96,-3.26,5.02,10.46604347,-2.804969788,3.558805466,34.375,90.5625,6.9375,1.3,1.3,3.1,3.6
b'F',1775131,3,4.43,2671.19458,-44850.875,13.68,-3.01,4.99,10.95691299,-2.945218325,4.978821278,44.1875,79.0625,-3,1.2,1.3,3.1,3.6
b'F',1775175,3,4.43,2670.78418,-44850.875,2.94,-0.44,0.01,6.819582939,-1.665450811,3.997081995,55.5,62.625,-11.6875,1,1,3.1,3.6
b'F',1775209,3,4.43,2670.52002,-44850.875,4.34,-1.02,1.76,4.628200054,-0.823959887,3.260777473,51.6875,58.5625,-15.125,1,1,3.1,3.6
b'F',1775253,3,4.43,2670.345459,-44850.875,5.61,-0.17,3.46,5.031414509,-0.438276529,3.804240465,37.3125,50.625,-15.5625,1.2,1.3,3.1,3.6
b'F',1775288,3,4.43,2670.170898,-44850.875,12.05,2.28,15.43,8.975903511,0.736304581,8.888248444,21.0625,32.25,-14.3125,1,1,3.1,3.6
b'F',1775320,3,4.43,2669.821777,-44850.875,8.11,-0.01,8.85,9.379117966,1.139518976,9.484304428,-31.875,-7.75,-7.875,1,1,3.1,3.6
b'F',1775360,3,4.43,2669.387695,-44850.875,10.44,-0.47,10.06,9.536897659,-0.543462932,8.818123817,-26.625,-39.25,-8.0625,1.3,1.3,3.1,3.6
b'F',1775393,3,4.43,2668.948975,-44850.875,3.46,-1,3.64,6.609210014,-0.157779559,6.048216343,-35.625,-54.8125,-7.0625,1,1.1,3.1,3.6
b'F',1775423,3,4.43,2668.194092,-44850.875,4.02,-1.27,3.03,4.996352673,-0.876553059,4.277578831,-25.0625,-58.6875,-8.6875,1,1.1,3.1,3.6
b'F',1775461,3,4.43,2667.49585,-44850.875,5.55,-1.5,3.37,5.259318352,-1.595326543,3.681522846,-8.9375,-66.5625,-11.75,1,1.1,3.1,3.6
b'F',1775494,3,4.43,2666.797363,-44850.875,10.73,-2.45,3.92,7.731198311,-2.208913803,3.874364614,-1.5625,-73,-15.625,1.3,1.3,3.1,3.6
b'F',1775524,3,4.43,2666.273682,-44850.875,13.27,-4.41,1.97,9.729739189,-2.927687168,3.909426689,10,-82.125,-22.8125,1,1,3.1,3.6
b'F',1775561,3,4.43,2665.570801,-44337.875,12.26,-2.86,0.11,10.20307827,-1.928416729,2.033603191,19,-85.1875,-29.75,1,1,3.1,3.6
b'F',1775590,3,4.43,2664.787598,-44337.875,6.37,-1.52,0.68,8.73046875,-2.54200387,1.560264468,24.0625,-86.125,-33.875,1.2,1,3.1,3.6
b'F',1775621,3,4.43,2664.263916,-44337.875,3.79,-0.98,-0.03,6.223526955,-1.823230386,0.946677327,30.8125,-87.6875,-37.0625,1.3,1.3,3.1,3.6
b'F',1775660,3,4.43,2663.301514,-41668.875,3.56,-0.38,-0.4,4.628200054,-1.034332633,-0.368152291,33.25,-86.375,-36.625,1,1,3.1,3.6
b'F',1775692,3,4.43,2662.867432,-41668.875,4.08,-0.19,0.05,5.189194202,-0.192841679,0.560993969,33.5625,-86.8125,-33.25,1.2,1.3,3.1,3.6
b'F',1775724,3,4.43,2662.258789,-41668.875,11.92,-0.19,-0.59,7.871446609,-0.052593186,0.490869731,35.1875,-88.1875,-29.3125,1.3,1.3,3.1,3.6
b'F',1775764,3,4.43,2661.645508,-38901.875,13.91,-0.34,-3.07,12.86779881,-0.227903798,-1.297298551,34.1875,-84.125,-24.25,1.2,1.3,3.1,3.6
b'S',32,55,37.74604797,78,106,54,0.775909424,87,64.94,129.33,1.14,3.55,b'GGA',88.16918945,1774449,1344,,
b'F',1775797,3,4.43,2661.036865,-38901.875,16.98,0.85,-2.14,14.07744217,0.052593186,-0.473338664,33.0625,-80.75,-19.5625,1.2,1.3,3.1,3.6
b'F',1775833,3,4.43,2660.42334,-38901.875,5.69,0.11,-2.14,8.292192459,0.017531062,-2.051134109,32.1875,-74.75,-15,1.2,1.3,3.1,3.6
b'S',32,55,37.74604797,78,106,54,0.775909424,87,64.94,129.33,1.14,3.55,b'VNC',88.16918945,1774449,1420,,
b'F',1775874,3,4.43,2659.814941,-40208.875,4.43,-0.82,-2.14,5.311911583,-0.525931835,-1.332360625,31,-72.0625,-11.6875,1.3,1.3,3.1,3.6
b'F',1775912,3,4.43,2659.201416,-40208.875,3.96,-0.65,-1.91,4.821042061,-0.490869731,-1.788168311,31.625,-68.0625,-10.4375,1.2,1.3,3.1,3.6
b'S',32,55,37.74604797,78,106,54,0.775909424,87,64.94,129.33,99.99,3.55,b'GGA',88.16918945,1774449,1500,,
b'F',1775954,3,4.43,2658.479736,-42042.875,11.31,-1.63,-6.18,7.626011848,-1.104456902,-6.837113857,31.125,-60.3125,-10.3125,1.2,1.3,3.1,3.6
b'F',1775994,3,4.43,2657.866211,-42042.875,12.21,-2.39,-8.56,9.834925652,-2.857563019,-10.23814011,7.75,-34.3125,-17.25,1.3,1.3,3.1,3.6
b'F',1776028,3,4.43,2657.257568,-42042.875,13.61,-3.24,-11.45,10.86925793,-3.383494854,-9.379117966,-13.6875,-10.875,-24.125,1.2,1.3,3.1,3.6
b'F',1776070,3,4.43,2656.413086,-48708.875,3.64,-0.8,-1.72,7.731198311,-1.630388737,-5.189194202,-33.5,11.9375,-31.3125,1.2,1.3,3.1,3.6
b'F',1776104,3,4.43,2655.771484,-48708.875,4,-1.04,-2.84,4.803510666,-0.788897753,-3.506212234,-34.125,18.1875,-31.875,1.3,1.3,3.1,3.6
b'F',1776140,3,4.43,2654.988281,-49171.875,4.38,-0.44,-2.16,4.470420837,-0.876553059,-2.612128258,-32.25,22.1875,-32.25,1.2,1.3,3.1,3.6
b'F',1776182,3,4.43,2654.030518,-49171.875,16.49,-1.87,-6.37,10.48357487,-0.841490984,-4.067206383,-29.375,29.9375,-32,1.2,1.3,3.1,3.6
b'F',1776214,3,4.43,2653.506836,-49171.875,10.81,-1.21,-2.86,11.18481731,-1.262236476,-3.436088085,-24.625,44.1875,-33.9375,1.2,1.3,3.1,3.6
b'F',1776246,3,4.43,2652.751953,-46328.875,15.2,-1.17,-3.81,12.09643269,-1.17458117,-3.260777473,-22.5,51.3125,-33.9375,1.3,1.3,3.1,3.6
b'F',1776289,3,4.43,2651.87915,-46328.875,3.85,-0.15,-0.89,9.256400108,-0.701242447,-2.156320572,-20.375,59.625,-34.3125,1.2,1.3,3.1,3.6
b'F',1776321,3,4.43,2651.180908,-46328.875,4.74,0.51,-1.91,5.62747097,-0.192841679,-1.139518976,-20.625,61.375,-33.0625,1.2,1.3,3.1,3.6
b'F',1776351,3,4.43,2650.657227,-43204.875,3.92,-0.09,-1.27,5.08400774,-0.105186373,-0.753835618,-20.75,63.625,-30.5625,1.3,1.3,3.1,3.6
b'S',32,55,37.74604797,78,106,54,0.775909424,87,64.94,129.33,99.99,3.55,b'GGA',88.16918945,1774449,1938,,
b'F',1776389,3,4.43,2649.699463,-43204.875,7.34,0.32,-1.37,5.452160358,-0.368152291,-0.841490984,-19.9375,65.5625,-28.25,1.2,1.3,3.1,3.6
b'F',1776422,3,4.43,2649.265381,-43204.875,12.66,0.82,-4.15,9.589490891,0.613587141,-1.85829258,-20.125,68.4375,-25.4375,1.2,1.3,3.1,3.6
b'F',1776450,3,4.43,2648.656738,-39533.875,11.22,0.57,-2.01,10.20307827,0.613587141,-2.033603191,-22.125,74.3125,-21.8125,1.2,1.3,3.1,3.6
b'F',1776487,3,4.43,2647.958496,-39533.875,10.89,-0.36,-1.44,9.957642555,0.087655306,-2.068665266,-23.5,81.1875,-19.0625,1.3,1.3,3.1,3.6
b'F',1776517,3,4.43,2647.519775,-39533.875,5.32,0.22,-0.15,7.117610931,0.070124246,-0.070124246,-24.375,82.9375,-17.25,1.2,1.3,3.1,3.6
b'F',1776545,3,4.43,2647.085693,-39100.875,5.93,-0.17,-0.19,6.363775253,-0.262965918,0.473338664,-24.375,83.1875,-15.6875,1.2,1.3,3.1,3.6
b'F',1776581,3,4.43,2646.12793,-39100.875,4.68,-0.53,1.02,5.539815426,-0.753835618,0.508400798,-23.875,82,-14.5,1.2,1.3,3.1,3.6
b'F',1776610,3,4.43,2645.778809,-39100.875,8.64,-0.78,1.02,6.258588791,-0.596056104,1.332360625,-22.8125,80.125,-14.625,1.3,1.3,3.1,3.6
b'F',1776648,3,4.43,2645.255127,-40189.875,13.15,-1.15,5.61,9.817394257,-1.104456902,4.049674988,-16.75,69.5,-18.125,1.2,1.3,3.1,3.6
b'F',1776678,3,4.43,2644.646484,-40189.875,10.14,-0.44,5.15,9.957642555,-1.069394708,4.89116621,-10,58.125,-20.1875,1.2,1.3,3.1,3.6
b'F',1776710,3,4.43,2644.386963,-40189.875,10.67,-0.67,5.11,10.06282902,-0.911615193,5.241787434,-3.0625,44.75,-22.3125,1.2,1.3,3.1,3.6
b'F',1776750,3,4.43,2643.863281,-46002.875,4.3,-0.21,1.7,6.591679096,-0.578525007,3.681522846,2,31.5,-24.5,1.3,1.3,3.1,3.6
b'F',1776783,3,4.43,2643.254639,-46002.875,4.64,-0.09,2.24,5.048945904,0.420745492,3.190653086,2.5625,26.9375,-24.6875,1.2,1.3,3.1,3.6
b'F',1776819,3,4.43,2642.815918,-45932.875,7.15,0.3,2.96,6.241057873,0.122717433,5.294380665,2.1875,20.1875,-23.5625,1.2,1.3,3.1,3.6
b'F',1776861,3,4.43,2642.122314,-45932.875,13.15,2.57,7.13,9.97517395,0.823959887,6.94230032,6.5,0.375,-17.3125,1.3,1.3,3.1,3.6
b'F',1776899,3,4.43,2641.513672,-45932.875,11.8,1.12,3.68,11.07963085,1.192112207,5.469691277,7.1875,-15.375,-9.6875,1.2,1.3,3.1,3.6
b'F',1776932,3,4.43,2640.98999,-45272.875,11.41,1.21,4.85,11.14975548,1.121987939,4.856103897,7.5,-25.75,-3.9375,1.2,1.3,3.1,3.6
b'F',1776981,3,4.43,2639.947266,-45272.875,3.54,0.28,1.19,5.206725121,0.701242447,2.138789415,10.4375,-34.3125,-0.125,1.3,1.3,3.1,3.6
b'F',1777016,3,4.43,2639.508545,-43652.875,4.02,0.63,1.25,4.908697128,0.596056104,2.086196423,10.5,-36.75,1.6875,1.3,1.3,3.1,3.6
b'F',1777051,3,4.43,2638.814941,-43652.875,7.16,0.09,1.08,5.837843418,0.087655306,1.98100996,10.5,-39.875,4,1.2,1.3,3.1,3.6
b'F',1777093,3,4.43,2637.857178,-43652.875,12.54,-0.15,2.84,10.32579517,-0.788897753,3.155591011,19.3125,-50.0625,1.3125,1.2,1.3,3.1,3.6
b'F',1777127,3,4.43,2637.158936,-42757.875,11.41,-0.22,2.18,10.8166647,-0.473338664,3.436088085,25.0625,-57.625,0.625,1.3,1.3,3.1,3.6
b'F',1777162,3,4.43,2636.635254,-42757.875,12.21,-1.04,1.87,9.554428101,-0.736304581,2.54200387,31.8125,-67.3125,0.1875,1.2,1.3,3.1,3.6
b'F',1777204,3,4.45,2635.53125,-42929.875,4.64,0.19,0.03,5.715126038,-0.087655306,1.227174282,31.375,-68.875,1,1.2,1.3,3.1,3.6
b'F',1777238,3,4.43,2634.809326,-42929.875,6.41,-0.01,0,5.452160358,-0.122717433,0.823959887,29.375,-69.0625,2.8125,1.2,1.3,3.1,3.6
b'F',1777277,3,4.43,2634.026123,-42929.875,10.63,0.7,-0.89,7.643542767,0.087655306,0.578525007,26.875,-69.375,5.5,1.3,1.3,3.1,3.6
b'F',1777310,3,4.43,2633.332764,-39082.875,13.99,0.21,-4.26,11.06209946,0.420745492,-1.612857699,17.6875,-63.6875,10.5,1.2,1.3,3.1,3.6
b'F',1777341,3,4.43,2632.893799,-39082.875,13.59,0.09,-4.04,12.02630806,0.350621223,-2.279037952,10.125,-56.3125,12.75,1.2,1.3,3.1,3.6
b'F',1777380,3,4.45,2632.053955,-39082.875,9.12,-0.34,-3.01,10.79913425,0.403214425,-3.085466862,0.8125,-44.5,14.75,1.3,1.3,3.1,3.6
b'F',1777413,3,4.45,2631.270996,-41391.875,4.78,-0.15,-1.5,6.539085865,0.245434865,-1.647919774,-3,-41,15.5,1.3,1.3,3.1,3.6
b'F',1777443,3,4.45,2630.74707,-41391.875,5.3,-0.42,-2.24,5.732656956,0.035062123,-1.384953856,-5.9375,-37.6875,15.5,1.2,1.3,3.1,3.6
b'F',1777479,3,4.43,2629.789307,-41391.875,10.69,-2.39,-3.81,6.837113857,-1.349891782,-2.226444721,-7.9375,-33.875,13.8125,1.2,1.3,3.1,3.6
b'F',1777507,3,4.45,2629.355469,-42974.875,13.31,-2.1,-4.62,9.992705345,-1.805699348,-3.734116077,-8.4375,-25.0625,7.875,1.2,1.3,3.1,3.6
